citeseerx-d1399;0
citeseerx-d1401;0
citeseerx-d1403;0
citeseerx-d1405;0
citeseerx-d1407;0
citeseerx-d1408;0
citeseerx-d1410;0
citeseerx-d1412;0
citeseerx-d1414;0
citeseerx-d1416;0
citeseerx-d1418;0
citeseerx-d1420;0
citeseerx-d1423;0
citeseerx-d1424;0
citeseerx-d1426;0
citeseerx-d1428;0
citeseerx-d1431;0
citeseerx-d1432;0
citeseerx-d1434;0
citeseerx-d1437;0
citeseerx-d1439;0
citeseerx-d1440;0
citeseerx-d1442;0
citeseerx-d1444;0
citeseerx-d1446;0
citeseerx-d1449;0
citeseerx-d1451;0
citeseerx-d1453;0
citeseerx-d1455;0
citeseerx-d1456;0
citeseerx-d1459;0
citeseerx-d1461;0
citeseerx-d1464;0
citeseerx-d1466;0
citeseerx-d1468;0
citeseerx-d1470;0
citeseerx-d1472;0
citeseerx-d1474;0
citeseerx-d1475;0
citeseerx-d1477;0
citeseerx-d1479;0
citeseerx-d1481;0
citeseerx-d1483;0
citeseerx-d1486;0
citeseerx-d1488;0
citeseerx-d1489;0
citeseerx-d1491;0
citeseerx-d1492;0
citeseerx-d1494;0
citeseerx-d1496;0
citeseerx-d1498;0
citeseerx-d4;511
citeseerx-d23;695
citeseerx-d8;576
citeseerx-d6;623
citeseerx-d15;621
citeseerx-d14;564
citeseerx-d19;489
citeseerx-d12;466
citeseerx-d22;462
citeseerx-d17;459
citeseerx-d28;437
citeseerx-d26;441
citeseerx-d33;372
citeseerx-d40;336
citeseerx-d20;290
citeseerx-d30;300
citeseerx-d42;286
citeseerx-d10;240
citeseerx-d87;238
citeseerx-d35;207
citeseerx-d124;185
citeseerx-d31;172
citeseerx-d66;144
citeseerx-d74;110
citeseerx-d64;108
citeseerx-d72;98
citeseerx-d38;94
citeseerx-d99;94
citeseerx-d70;93
citeseerx-d139;87
citeseerx-d79;85
citeseerx-d119;66
citeseerx-d51;63
citeseerx-d86;58
citeseerx-d91;56
citeseerx-d110;45
citeseerx-d61;44
citeseerx-d68;43
citeseerx-d62;43
citeseerx-d76;31
citeseerx-d101;23
citeseerx-d97;22
citeseerx-d105;21
citeseerx-d93;18
citeseerx-d113;14
citeseerx-d104;13
citeseerx-d108;12
citeseerx-d117;10
citeseerx-d44;5
citeseerx-d37;0
citeseerx-d46;0
citeseerx-d57;0
citeseerx-d81;0
citeseerx-d84;0
citeseerx-d89;0
citeseerx-d95;0
citeseerx-d48;0
citeseerx-d52;0
citeseerx-d54;0
citeseerx-d102;0
citeseerx-d56;0
citeseerx-d59;0
citeseerx-d111;0
citeseerx-d115;0
citeseerx-d118;0
citeseerx-d121;0
citeseerx-d123;0
citeseerx-d126;0
citeseerx-d128;0
citeseerx-d131;0
citeseerx-d133;0
citeseerx-d136;0
citeseerx-d137;0
citeseerx-d141;0
citeseerx-d143;0
citeseerx-d146;0
citeseerx-d148;0
citeseerx-d150;0
citeseerx-d151;0
citeseerx-d153;0
citeseerx-d155;0
citeseerx-d157;0
citeseerx-d158;0
citeseerx-d161;0
citeseerx-d163;0
citeseerx-d166;0
citeseerx-d168;0
citeseerx-d170;0
citeseerx-d172;0
citeseerx-d173;0
citeseerx-d176;0
citeseerx-d177;0
citeseerx-d179;0
citeseerx-d180;0
citeseerx-d182;0
citeseerx-d185;0
citeseerx-d186;0
citeseerx-d188;0
citeseerx-d190;0
citeseerx-d193;0
citeseerx-d303;4450
citeseerx-d330;3680
citeseerx-d262;2914
citeseerx-d221;2626
citeseerx-d346;2600
citeseerx-d223;2374
citeseerx-d270;2213
citeseerx-d292;1703
citeseerx-d239;1666
citeseerx-d222;1680
citeseerx-d311;1657
citeseerx-d212;1381
citeseerx-d271;1337
citeseerx-d334;1325
citeseerx-d288;1290
citeseerx-d306;1292
citeseerx-d253;1248
citeseerx-d320;1251
citeseerx-d350;1160
citeseerx-d336;1122
citeseerx-d285;1088
citeseerx-d344;1049
citeseerx-d255;1017
citeseerx-d314;975
citeseerx-d323;972
citeseerx-d234;937
citeseerx-d224;810
citeseerx-d294;820
citeseerx-d278;797
citeseerx-d339;782
citeseerx-d283;748
citeseerx-d275;731
citeseerx-d213;601
citeseerx-d265;697
citeseerx-d261;690
citeseerx-d342;693
citeseerx-d324;663
citeseerx-d277;640
citeseerx-d282;637
citeseerx-d319;639
citeseerx-d301;631
citeseerx-d308;624
citeseerx-d256;539
citeseerx-d354;610
citeseerx-d34;600
citeseerx-d241;575
citeseerx-d326;573
citeseerx-d245;575
citeseerx-d273;570
citeseerx-d299;548
citeseerx-d216;483
citeseerx-d268;531
citeseerx-d211;452
citeseerx-d206;452
citeseerx-d201;477
citeseerx-d243;153
citeseerx-d198;26
citeseerx-d199;3
citeseerx-d196;0
citeseerx-d203;0
citeseerx-d208;0
citeseerx-d217;0
citeseerx-d219;0
citeseerx-d226;0
citeseerx-d228;0
citeseerx-d231;0
citeseerx-d65;0
citeseerx-d236;0
citeseerx-d238;0
citeseerx-d248;0
citeseerx-d249;0
citeseerx-d259;0
citeseerx-d266;0
citeseerx-d280;0
citeseerx-d290;0
citeseerx-d295;0
citeseerx-d297;0
citeseerx-d309;0
citeseerx-d316;0
citeseerx-d322;0
citeseerx-d328;0
citeseerx-d332;0
citeseerx-d333;0
citeseerx-d352;0
citeseerx-d258;0
citeseerx-d359;0
citeseerx-d361;0
citeseerx-d232;0
citeseerx-d364;0
citeseerx-d366;0
citeseerx-d368;0
citeseerx-d225;0
citeseerx-d370;0
citeseerx-d240;0
citeseerx-d371;0
citeseerx-d372;0
citeseerx-d67;0
citeseerx-d376;0
citeseerx-d378;0
citeseerx-d379;0
citeseerx-d349;715
citeseerx-d397;333
citeseerx-d408;84
citeseerx-d511;73
citeseerx-d461;17
citeseerx-d525;15
citeseerx-d402;13
citeseerx-d411;13
citeseerx-d448;8
citeseerx-d424;5
citeseerx-d468;3
citeseerx-d416;2
citeseerx-d401;1
citeseerx-d421;1
citeseerx-d439;1
citeseerx-d507;1
citeseerx-d383;0
citeseerx-d384;0
citeseerx-d386;0
citeseerx-d387;0
citeseerx-d388;0
citeseerx-d390;0
citeseerx-d392;0
citeseerx-d393;0
citeseerx-d395;0
citeseerx-d399;0
citeseerx-d404;0
citeseerx-d405;0
citeseerx-d409;0
citeseerx-d412;0
citeseerx-d413;0
citeseerx-d414;0
citeseerx-d418;0
citeseerx-d420;0
citeseerx-d423;0
citeseerx-d425;0
citeseerx-d426;0
citeseerx-d428;0
citeseerx-d430;0
citeseerx-d432;0
citeseerx-d433;0
citeseerx-d434;0
citeseerx-d441;0
citeseerx-d442;0
citeseerx-d444;0
citeseerx-d446;0
citeseerx-d450;0
citeseerx-d452;0
citeseerx-d436;0
citeseerx-d455;0
citeseerx-d454;0
citeseerx-d456;0
citeseerx-d458;0
citeseerx-d463;0
citeseerx-d465;0
citeseerx-d438;0
citeseerx-d475;0
citeseerx-d473;0
citeseerx-d477;0
citeseerx-d479;0
citeseerx-d481;0
citeseerx-d482;0
citeseerx-d485;0
citeseerx-d486;0
citeseerx-d487;0
citeseerx-d488;0
citeseerx-d490;0
citeseerx-d494;0
citeseerx-d459;0
citeseerx-d492;0
citeseerx-d453;0
citeseerx-d495;0
citeseerx-d496;0
citeseerx-d466;0
citeseerx-d498;0
citeseerx-d500;0
citeseerx-d502;0
citeseerx-d503;0
citeseerx-d544;0
citeseerx-d505;0
citeseerx-d509;0
citeseerx-d480;0
citeseerx-d471;0
citeseerx-d517;0
citeseerx-d513;0
citeseerx-d519;0
citeseerx-d515;0
citeseerx-d520;0
citeseerx-d523;0
citeseerx-d527;0
citeseerx-d522;0
citeseerx-d529;0
citeseerx-d532;0
citeseerx-d531;0
citeseerx-d537;0
citeseerx-d534;0
citeseerx-d539;0
citeseerx-d541;0
citeseerx-d536;0
citeseerx-d543;0
citeseerx-d406;3393
citeseerx-d24;2135
citeseerx-d5;3008
citeseerx-d587;2983
citeseerx-d586;2832
citeseerx-d590;2456
citeseerx-d657;1887
citeseerx-d3;1788
citeseerx-d264;1626
citeseerx-d577;1672
citeseerx-d664;1711
citeseerx-d661;1694
citeseerx-d551;1466
citeseerx-d655;1673
citeseerx-d669;1670
citeseerx-d663;1656
citeseerx-d45;1396
citeseerx-d242;1404
citeseerx-d334;1325
citeseerx-d686;1303
citeseerx-d32;1257
citeseerx-d616;1256
citeseerx-d606;1240
citeseerx-d429;1193
citeseerx-d568;1080
citeseerx-d619;1042
citeseerx-d327;974
citeseerx-d685;976
citeseerx-d564;912
citeseerx-d234;937
citeseerx-d555;781
citeseerx-d570;827
citeseerx-d614;849
citeseerx-d556;768
citeseerx-d609;813
citeseerx-d598;782
citeseerx-d653;775
citeseerx-d673;771
citeseerx-d333;745
citeseerx-d566;729
citeseerx-d625;739
citeseerx-d667;733
citeseerx-d644;701
citeseerx-d298;702
citeseerx-d690;700
citeseerx-d218;700
citeseerx-d232;674
citeseerx-d582;651
citeseerx-d671;647
citeseerx-d277;640
citeseerx-d635;619
citeseerx-d693;620
citeseerx-d11;600
citeseerx-d604;606
citeseerx-d34;600
citeseerx-d638;604
citeseerx-d631;602
citeseerx-d558;544
citeseerx-d593;581
citeseerx-d612;573
citeseerx-d681;575
citeseerx-d575;555
citeseerx-d649;558
citeseerx-d688;552
citeseerx-d678;550
citeseerx-d659;536
citeseerx-d548;0
citeseerx-d550;0
citeseerx-d149;0
citeseerx-d58;0
citeseerx-d561;0
citeseerx-d39;0
citeseerx-d222;0
citeseerx-d580;0
citeseerx-d584;0
citeseerx-d18;0
citeseerx-d596;0
citeseerx-d2;0
citeseerx-d7;0
citeseerx-d533;0
citeseerx-d1;0
citeseerx-d622;0
citeseerx-d274;0
citeseerx-d627;0
citeseerx-d325;0
citeseerx-d27;0
citeseerx-d640;0
citeseerx-d67;0
citeseerx-d244;0
citeseerx-d675;0
citeseerx-d698;0
citeseerx-d700;0
citeseerx-d702;0
citeseerx-d704;0
citeseerx-d280;0
citeseerx-d708;0
citeseerx-d210;0
citeseerx-d403;0
citeseerx-d710;0
citeseerx-d711;0
citeseerx-d406;3393
citeseerx-d736;3060
citeseerx-d757;2862
citeseerx-d767;2628
citeseerx-d221;2626
citeseerx-d702;2539
citeseerx-d497;2077
citeseerx-d722;2006
citeseerx-d793;1999
citeseerx-d720;1612
citeseerx-d483;1692
citeseerx-d728;1495
citeseerx-d756;1366
citeseerx-d797;1344
citeseerx-d805;1258
citeseerx-d207;1220
citeseerx-d429;1193
citeseerx-d783;1091
citeseerx-d787;1091
citeseerx-d762;1054
citeseerx-d806;1010
citeseerx-d327;974
citeseerx-d564;912
citeseerx-d769;870
citeseerx-d716;664
citeseerx-d506;808
citeseerx-d614;849
citeseerx-d789;847
citeseerx-d782;824
citeseerx-d730;784
citeseerx-d725;733
citeseerx-d774;775
citeseerx-d775;772
citeseerx-d464;729
citeseerx-d732;754
citeseerx-d283;748
citeseerx-d754;741
citeseerx-d275;731
citeseerx-d799;730
citeseerx-d777;717
citeseerx-d218;700
citeseerx-d690;700
citeseerx-d779;687
citeseerx-d781;670
citeseerx-d389;666
citeseerx-d741;652
citeseerx-d324;663
citeseerx-d798;656
citeseerx-d721;550
citeseerx-d750;637
citeseerx-d516;631
citeseerx-d765;627
citeseerx-d764;615
citeseerx-d773;622
citeseerx-d795;616
citeseerx-d785;616
citeseerx-d748;574
citeseerx-d760;576
citeseerx-d791;534
citeseerx-d803;579
citeseerx-d768;562
citeseerx-d714;52
citeseerx-d713;0
citeseerx-d715;0
citeseerx-d718;0
citeseerx-d723;0
citeseerx-d734;0
citeseerx-d738;0
citeseerx-d739;0
citeseerx-d743;0
citeseerx-d460;0
citeseerx-d546;0
citeseerx-d745;0
citeseerx-d746;0
citeseerx-d751;0
citeseerx-d504;0
citeseerx-d590;0
citeseerx-d770;0
citeseerx-d772;0
citeseerx-d518;0
citeseerx-d627;0
citeseerx-d7;0
citeseerx-d800;0
citeseerx-d325;0
citeseerx-d225;0
citeseerx-d352;0
citeseerx-d598;0
citeseerx-d289;0
citeseerx-d810;0
citeseerx-d811;0
citeseerx-d812;0
citeseerx-d813;0
citeseerx-d790;0
citeseerx-d545;0
citeseerx-d816;0
citeseerx-d45;0
citeseerx-d817;0
citeseerx-d819;0
citeseerx-d821;0
citeseerx-d240;0
citeseerx-d267;5031
citeseerx-d276;2960
citeseerx-d225;2621
citeseerx-d210;1877
citeseerx-d230;2022
citeseerx-d235;1937
citeseerx-d222;1680
citeseerx-d233;1684
citeseerx-d237;1543
citeseerx-d315;1527
citeseerx-d287;1514
citeseerx-d207;1220
citeseerx-d291;1468
citeseerx-d242;1404
citeseerx-d312;1343
citeseerx-d204;904
citeseerx-d205;953
citeseerx-d251;1179
citeseerx-d227;1051
citeseerx-d286;1093
citeseerx-d302;1083
citeseerx-d220;914
citeseerx-d327;974
citeseerx-d323;972
citeseerx-d240;941
citeseerx-d250;898
citeseerx-d337;904
citeseerx-d260;887
citeseerx-d252;845
citeseerx-d263;818
citeseerx-d43;820
citeseerx-d229;769
citeseerx-d272;791
citeseerx-d279;788
citeseerx-d310;790
citeseerx-d358;650
citeseerx-d218;700
citeseerx-d353;717
citeseerx-d349;715
citeseerx-d298;702
citeseerx-d296;699
citeseerx-d232;674
citeseerx-d318;696
citeseerx-d284;683
citeseerx-d209;596
citeseerx-d321;686
citeseerx-d347;677
citeseerx-d300;674
citeseerx-d215;622
citeseerx-d324;663
citeseerx-d281;654
citeseerx-d313;655
citeseerx-d329;655
citeseerx-d69;581
citeseerx-d924;624
citeseerx-d214;583
citeseerx-d258;622
citeseerx-d348;600
citeseerx-d289;603
citeseerx-d293;592
citeseerx-d357;574
citeseerx-d345;578
citeseerx-d307;565
citeseerx-d338;561
citeseerx-d304;557
citeseerx-d367;556
citeseerx-d341;548
citeseerx-d369;523
citeseerx-d355;538
citeseerx-d340;536
citeseerx-d919;531
citeseerx-d94;530
citeseerx-d362;529
citeseerx-d365;523
citeseerx-d374;498
citeseerx-d375;496
citeseerx-d922;493
citeseerx-d356;487
citeseerx-d373;481
citeseerx-d377;479
citeseerx-d202;0
citeseerx-d244;0
citeseerx-d247;0
citeseerx-d7;0
citeseerx-d257;0
citeseerx-d269;0
citeseerx-d274;0
citeseerx-d305;0
citeseerx-d317;0
citeseerx-d325;0
citeseerx-d331;0
citeseerx-d335;0
citeseerx-d343;0
citeseerx-d351;0
citeseerx-d360;0
citeseerx-d363;0
citeseerx-d16;0
citeseerx-d380;0
citeseerx-d381;0
citeseerx-d382;0
citeseerx-d530;6605
citeseerx-d303;4450
citeseerx-d372;2942
citeseerx-d972;3143
citeseerx-d276;2960
citeseerx-d951;2548
citeseerx-d207;1220
citeseerx-d311;1657
citeseerx-d210;1877
citeseerx-d239;1666
citeseerx-d222;1680
citeseerx-d947;1593
citeseerx-d264;1626
citeseerx-d944;1489
citeseerx-d287;1514
citeseerx-d508;1488
citeseerx-d478;1408
citeseerx-d954;1420
citeseerx-d45;1396
citeseerx-d204;904
citeseerx-d929;1014
citeseerx-d941;1137
citeseerx-d994;1105
citeseerx-d970;1001
citeseerx-d323;972
citeseerx-d240;941
citeseerx-d968;950
citeseerx-d248;917
citeseerx-d396;850
citeseerx-d310;790
citeseerx-d983;804
citeseerx-d1001;806
citeseerx-d229;769
citeseerx-d963;734
citeseerx-d275;731
citeseerx-d209;596
citeseerx-d298;702
citeseerx-d961;688
citeseerx-d321;686
citeseerx-d347;677
citeseerx-d1042;657
citeseerx-d300;674
citeseerx-d974;664
citeseerx-d956;656
citeseerx-d324;663
citeseerx-d1034;645
citeseerx-d329;655
citeseerx-d936;604
citeseerx-d979;639
citeseerx-d986;634
citeseerx-d1023;632
citeseerx-d924;624
citeseerx-d1017;612
citeseerx-d1016;611
citeseerx-d1018;553
citeseerx-d1014;542
citeseerx-d348;600
citeseerx-d1039;569
citeseerx-d996;601
citeseerx-d293;592
citeseerx-d1003;582
citeseerx-d1022;567
citeseerx-d1021;532
citeseerx-d338;561
citeseerx-d367;556
citeseerx-d341;548
citeseerx-d919;531
citeseerx-d369;523
citeseerx-d94;530
citeseerx-d362;529
citeseerx-d976;524
citeseerx-d1026;503
citeseerx-d1030;502
citeseerx-d374;498
citeseerx-d1041;493
citeseerx-d922;493
citeseerx-d1035;484
citeseerx-d116;471
citeseerx-d1038;471
citeseerx-d16;464
citeseerx-d830;454
citeseerx-d934;0
citeseerx-d943;0
citeseerx-d945;0
citeseerx-d244;0
citeseerx-d958;0
citeseerx-d325;0
citeseerx-d335;0
citeseerx-d274;0
citeseerx-d1008;0
citeseerx-d1024;0
citeseerx-d1028;0
citeseerx-d1032;0
citeseerx-d381;0
citeseerx-d1037;0
citeseerx-d1040;0
citeseerx-d1044;0
citeseerx-d1045;0
citeseerx-d1047;0
citeseerx-d1049;0
citeseerx-d303;4450
citeseerx-d1055;3393
citeseerx-d497;2077
citeseerx-d586;2832
citeseerx-d1089;2579
citeseerx-d702;2539
citeseerx-d790;2364
citeseerx-d1119;2124
citeseerx-d1057;1434
citeseerx-d808;1599
citeseerx-d379;1582
citeseerx-d944;1489
citeseerx-d478;1408
citeseerx-d755;1413
citeseerx-d1112;1411
citeseerx-d1094;1388
citeseerx-d1104;1256
citeseerx-d606;1240
citeseerx-d202;1237
citeseerx-d238;1156
citeseerx-d1115;1145
citeseerx-d285;1088
citeseerx-d1076;1052
citeseerx-d316;956
citeseerx-d1090;1036
citeseerx-d1072;996
citeseerx-d708;886
citeseerx-d1071;899
citeseerx-d1061;864
citeseerx-d1091;831
citeseerx-d1081;814
citeseerx-d272;791
citeseerx-d730;784
citeseerx-d1093;738
citeseerx-d1064;703
citeseerx-d1054;579
citeseerx-d1085;695
citeseerx-d296;699
citeseerx-d232;674
citeseerx-d1101;641
citeseerx-d329;655
citeseerx-d491;637
citeseerx-d1003;582
citeseerx-d1060;537
citeseerx-d1084;609
citeseerx-d1113;601
citeseerx-d1106;585
citeseerx-d1103;577
citeseerx-d338;561
citeseerx-d1088;556
citeseerx-d1116;558
citeseerx-d558;544
citeseerx-d1121;535
citeseerx-d1051;0
citeseerx-d1053;0
citeseerx-d1062;0
citeseerx-d1065;0
citeseerx-d320;0
citeseerx-d1066;0
citeseerx-d25;0
citeseerx-d548;0
citeseerx-d1068;0
citeseerx-d1069;0
citeseerx-d512;0
citeseerx-d1075;0
citeseerx-d244;0
citeseerx-d1078;0
citeseerx-d372;0
citeseerx-d239;0
citeseerx-d269;0
citeseerx-d419;0
citeseerx-d619;0
citeseerx-d1092;0
citeseerx-d1095;0
citeseerx-d1097;0
citeseerx-d1099;0
citeseerx-d644;0
citeseerx-d337;0
citeseerx-d236;0
citeseerx-d1111;0
citeseerx-d43;0
citeseerx-d7;0
citeseerx-d1118;0
citeseerx-d457;0
citeseerx-d449;0
citeseerx-d1123;0
citeseerx-d221;0
citeseerx-d778;0
citeseerx-d1127;0
citeseerx-d1129;0
citeseerx-d1131;0
citeseerx-d797;0
citeseerx-d313;0
citeseerx-d741;0
citeseerx-d1134;0
citeseerx-d1137;0
citeseerx-d389;0
citeseerx-d1140;0
citeseerx-d1143;0
citeseerx-d1043;0
citeseerx-d1148;677
citeseerx-d358;650
citeseerx-d362;529
citeseerx-d1188;549
citeseerx-d1150;512
citeseerx-d830;454
citeseerx-d1155;451
citeseerx-d1181;379
citeseerx-d154;373
citeseerx-d1183;332
citeseerx-d1179;319
citeseerx-d1184;312
citeseerx-d1237;293
citeseerx-d1208;286
citeseerx-d1194;265
citeseerx-d1286;242
citeseerx-d1220;237
citeseerx-d1297;234
citeseerx-d1225;220
citeseerx-d1270;202
citeseerx-d1321;196
citeseerx-d1306;187
citeseerx-d1235;148
citeseerx-d1304;57
citeseerx-d1298;51
citeseerx-d1240;32
citeseerx-d1192;13
citeseerx-d1292;7
citeseerx-d1283;5
citeseerx-d1210;2
citeseerx-d1268;2
citeseerx-d1264;1
citeseerx-d1288;1
citeseerx-d1295;1
citeseerx-d1145;0
citeseerx-d1158;0
citeseerx-d1161;0
citeseerx-d1163;0
citeseerx-d1165;0
citeseerx-d1167;0
citeseerx-d1169;0
citeseerx-d1174;0
citeseerx-d1172;0
citeseerx-d1141;0
citeseerx-d1176;0
citeseerx-d1190;0
citeseerx-d1197;0
citeseerx-d1198;0
citeseerx-d1200;0
citeseerx-d1202;0
citeseerx-d1206;0
citeseerx-d1216;0
citeseerx-d1222;0
citeseerx-d1204;0
citeseerx-d1224;0
citeseerx-d1212;0
citeseerx-d1227;0
citeseerx-d1229;0
citeseerx-d1230;0
citeseerx-d1217;0
citeseerx-d1242;0
citeseerx-d1245;0
citeseerx-d1233;0
citeseerx-d1247;0
citeseerx-d1249;0
citeseerx-d1253;0
citeseerx-d1256;0
citeseerx-d1260;0
citeseerx-d1251;0
citeseerx-d1254;0
citeseerx-d1274;0
citeseerx-d1259;0
citeseerx-d1277;0
citeseerx-d1262;0
citeseerx-d1266;0
citeseerx-d1293;0
citeseerx-d1272;0
citeseerx-d1275;0
citeseerx-d1308;0
citeseerx-d1280;0
citeseerx-d1310;0
citeseerx-d1311;0
citeseerx-d1312;0
citeseerx-d1314;0
citeseerx-d1316;0
citeseerx-d1290;0
citeseerx-d1318;0
citeseerx-d1323;0
citeseerx-d1325;0
citeseerx-d1327;0
citeseerx-d1301;0
citeseerx-d1329;0
citeseerx-d1303;0
citeseerx-d1330;0
citeseerx-d1332;0
citeseerx-d1334;0
citeseerx-d1336;0
citeseerx-d1338;0
citeseerx-d1340;0
citeseerx-d1343;0
citeseerx-d801;2511
citeseerx-d497;2077
citeseerx-d1352;2441
citeseerx-d287;1514
citeseerx-d323;972
citeseerx-d1023;632
citeseerx-d1188;549
citeseerx-d340;536
citeseerx-d1026;503
citeseerx-d116;471
citeseerx-d830;454
citeseerx-d1367;425
citeseerx-d1369;380
citeseerx-d1371;366
citeseerx-d1365;356
citeseerx-d1380;359
citeseerx-d1373;351
citeseerx-d1374;351
citeseerx-d1377;326
citeseerx-d1392;275
citeseerx-d1509;268
citeseerx-d1387;260
citeseerx-d1391;254
citeseerx-d1413;250
citeseerx-d1411;245
citeseerx-d1438;237
citeseerx-d1526;209
citeseerx-d1429;190
citeseerx-d1425;183
citeseerx-d1530;164
citeseerx-d1448;5
citeseerx-d1406;3
citeseerx-d1421;3
citeseerx-d1452;2
citeseerx-d1427;1
citeseerx-d1484;1
citeseerx-d1358;0
citeseerx-d1158;0
citeseerx-d1376;0
citeseerx-d1379;0
citeseerx-d1382;0
citeseerx-d1386;0
citeseerx-d1389;0
citeseerx-d1396;0
citeseerx-d1398;0
citeseerx-d1400;0
citeseerx-d1402;0
citeseerx-d1404;0
citeseerx-d1394;0
citeseerx-d1433;0
citeseerx-d1435;0
citeseerx-d1409;0
citeseerx-d1415;0
citeseerx-d1419;0
citeseerx-d1443;0
citeseerx-d1445;0
citeseerx-d1447;0
citeseerx-d1417;0
citeseerx-d1422;0
citeseerx-d1450;0
citeseerx-d1430;0
citeseerx-d1460;0
citeseerx-d1436;0
citeseerx-d1462;0
citeseerx-d1463;0
citeseerx-d1441;0
citeseerx-d1467;0
citeseerx-d1469;0
citeseerx-d1471;0
citeseerx-d1473;0
citeseerx-d1476;0
citeseerx-d1478;0
citeseerx-d1454;0
citeseerx-d1457;0
citeseerx-d1485;0
citeseerx-d1458;0
citeseerx-d1487;0
citeseerx-d1495;0
citeseerx-d1465;0
citeseerx-d1501;0
citeseerx-d1503;0
citeseerx-d1505;0
citeseerx-d1507;0
citeseerx-d1510;0
citeseerx-d1480;0
citeseerx-d1512;0
citeseerx-d1514;0
citeseerx-d1482;0
citeseerx-d1516;0
citeseerx-d1517;0
citeseerx-d1519;0
citeseerx-d1521;0
citeseerx-d1490;0
citeseerx-d1524;0
citeseerx-d1493;0
citeseerx-d1497;0
citeseerx-d1528;0
citeseerx-d1531;0
citeseerx-d1499;0
citeseerx-d1533;0
citeseerx-d303;4450
citeseerx-d359;3022
citeseerx-d262;2914
citeseerx-d270;2213
citeseerx-d212;1381
citeseerx-d410;1400
citeseerx-d271;1337
citeseerx-d1581;1254
citeseerx-d32;1257
citeseerx-d207;1220
citeseerx-d1635;1143
citeseerx-d568;1080
citeseerx-d344;1049
citeseerx-d323;972
citeseerx-d255;1017
citeseerx-d327;974
citeseerx-d234;937
citeseerx-d335;926
citeseerx-d1560;880
citeseerx-d224;810
citeseerx-d294;820
citeseerx-d1636;795
citeseerx-d1595;780
